pwsid,pws_name,county,state,recipient_name,total_srf_funding_10y,project_count_10y,most_recent_project_year,years_since_last_funding,funding_gap_flag,funding_match_confidence,funding_notes
OH7048012,MORITZ CONCRETE INC OLD WELL,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7048112,EMPIRE DETROIT STEEL,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7048212,PIN OAK AMISH SCHOOL,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7048312,MCDONALDS RESTAURANT - BELLVILLE,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7048412,LONDON PAROCHIAL SCHOOL,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7048512,FREE RD.PAROCHIAL SCHOOL,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7048612,WOODLAWN MENNONITE-H.PUM,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7048712,DOUG'S DAIRY SHOP PWS,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7048812,PANCHOS TACOS MEXICAN RESTURANT,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7048912,MICKEY MART #21,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7049012,WILLOW POND PITCH & PUTT,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7049112,INNOVATIVE CARE AND SERVICES,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7049212,MILLIRON AUTO PARTS,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7049312,SHELBY CHURCH OF CHRIST,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7049412,CRESTVIEW LOCAL SCHOOLS,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7049512,GB FABRICATION,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7049612,BP OIL #01981,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7049712,WOODLAWN SCHOOL AND CHURCH PWS,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7049812,MECHANICS BLDG AND LOAN,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7049912,CORNERSTONE GRACE BRETHREN CH MANSFIELD,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7050012,STUHLDREHER CENTER,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7050112,CHURCH OF CHRIST IN CHRI,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7050212,EDDIE'S SUNOCO,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7050312,KOONTZ OHIO MOTORS,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7050412,STAR INN,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7050512,CAMP AVERY HAND (BSA) MAIN WELL,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7050612,EBERT'S SERVICE CENTER,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7050712,SWIFTY STATION #226,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7050812,"TANNERY, THE",Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7050912,"TOWLITE, INC",Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7051012,DINNER BELL RESTAURANT,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7051112,FANTASYLAND,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7051212,HEART OF OHIO ATHLETICS,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7051312,KOCOLENE SERVICE STATION,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7051412,GALION MUNICIPAL AIRPORT,Crawford,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7051612,COLUMBIA GAS TRANS-PAVON,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7051712,GORMAN NATURE CENTER,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7051812,OAKTREE GOLF CLUB PWS,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7051912,MOHICAN SCHOOL - HEMLOCK FALLS,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7052012,FIVE POINTS COUNTRY MARKET,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7052112,"BURNER SYSTEMS INTERNATIONAL, INC. PWS",Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7052212,OHIO BIRD SANCTUARY- UPPER BUILDING,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7052312,CAMP AVERY HAND (BSA)-CAMP PWS,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7052412,SONOMA PROPERTIES LTD PWS,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7052512,INVENSYS ENERGY SOLUTIONS -COM-TROL DIVI,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7052612,OTTERBACHER MANUFACTURING,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7052712,ZEHNDER AND ASSOCIATES,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7052812,WESTBROOK COUNTRY CLUB- SHOP,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7052912,WESTBROOK COUNTRY CLUB HOLE # 12,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7053012,CLARA'S PIZZA,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7053112,SAVE-A-LOT MARKET-ASHLAND ROAD,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7053212,RUMPKE OF NORTHERN OHIO,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7053312,GEORGES BAR,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7053412,OHIO BIRD SANCTUARY- LOWER BUILDING,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7053512,RONK'S TOWING - MANSFIELD,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7053612,DOLLAR GENERAL STORE - MANSFIELD #324,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7054012,DTB LAND DEVELOPMENT,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7054112,MED-CENTRAL PWS,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7054212,NUHOP HEMLOCK-GROVE PORT,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7054312,NUHOP HEMLOCK-STUDENT/TEACHER DORM,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7054412,ODNR - MALABAR FARMS ST PARK HORSE CAMP,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7054512,Kaple Lumber Co PWS,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7054612,UNIVERSAL REFRIGERATION,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7054712,STEP BY STEP CHILD CARE,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7054812,THE GLORIOUS CHURCH ON THE ROCK PWS,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7054912,AUTO ZONE  STORE #0783,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7055012,FIRST MERIT BANK PWS,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7055112,MAYFLOWER CONGREGATIONAL CH MANSFIELD,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7055212,MCELROY CHURCH OF CHRIST- MANSFIELD,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7055312,NEW LIFE COMMUNITY CHURCH MANSFIELD,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7055412,CAMP MOWANA-RETREAT,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7055512,EWING WOODS PWS,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7055612,SHELBY MARANATHA BIBLE BAPTIST CHURCH,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7055712,POSSUM RUN GREENHOUSE,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7055812,FREEWILL BAPTIST CHURCH MANSFIELD,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7055912,BIBLE WALK MUSEUM,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7056012,DIAMOND HILL CATHEDRAL CHURCH,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7056112,SHELLY ACRES SWIM CLUB,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7056212,SHELBY DRIVING RANGE & PAR 3,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH7056312,HDT EXPEDITIONARY SYSTEMS INC,Richland,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
